Symbol,xgboost
CACNA2D4,0.5158662796020508
CACNB1,0.3287971317768097
CACNB2,0.37479016184806824
CACNB3,0.19808752834796906
CACNB4,0.3098616600036621
CACNG1,0.30989038944244385
CACNG2,0.544402003288269
CACNG3,0.2842545509338379
CACNG4,0.5523666143417358
CACNG5,0.5458007454872131
CACNG6,0.5326775908470154
CACNG7,0.2973772883415222
CACNG8,0.3181764483451843
CACTIN,0.17595882713794708
CACTIN-AS1,0.2836928963661194
CACUL1,0.26307010650634766
CACYBP,0.4506053626537323
CADM1,0.19252216815948486
CADM2,0.18984735012054443
CADM3,0.3464047610759735
CADM4,0.247497096657753
CADPS,0.5106719732284546
CADPS2,0.4995434880256653
CAGE1,0.5107513070106506
CAHM,0.4476616084575653
CALB1,0.5158566832542419
CALB2,0.29822924733161926
CALCA,0.5326775908470154
CALCB,0.5164254903793335
CALCOCO1,0.521006166934967
CALCOCO2,0.1508345603942871
CALCR,0.2058909833431244
CALCRL,0.46891647577285767
CALD1,0.5644428133964539
CALHM1,0.21367672085762024
CALHM2,0.30504754185676575
CALHM3,0.3238769471645355
CALHM4,0.24984869360923767
CALHM5,0.22167950868606567
CALHM6,0.28002429008483887
CALM1,0.3149840831756592
CALM2,0.22357453405857086
CALM3,0.14507398009300232
CALML3,0.5268274545669556
CALML4,0.5015498399734497
CALML5,0.2700575888156891
CALML6,0.3976108729839325
CALN1,0.31819385290145874
CALR,0.27053600549697876
CALR3,0.5380144715309143
CALU,0.46613579988479614
CALY,0.297842413187027
CAMK1,0.22057318687438965
CAMK1D,0.20548154413700104
CAMK1G,0.2607690393924713
CAMK2A,0.271648108959198
CAMK2B,0.3964228928089142
CAMK2D,0.35531526803970337
CAMK2G,0.2759026885032654
CAMK2N1,0.3721436560153961
CAMK2N2,0.20176444947719574
CAMK4,0.17427043616771698
CAMKK1,0.5760160684585571
CAMKK2,0.16522783041000366
CAMKMT,0.4785501956939697
CAMKV,0.18796098232269287
CAMLG,0.5360540151596069
CAMSAP1,0.36665844917297363
CAMSAP2,0.34044569730758667
CAMSAP3,0.303779274225235
CAMTA1,0.221946120262146
CAMTA2,0.5044489502906799
CAND1,0.30295100808143616
CAND2,0.19680370390415192
CANT1,0.4439427852630615
CANX,0.45673710107803345
CAPG,0.20271602272987366
CAPN1,0.17371541261672974
CAPN2,0.2995377779006958
CAPN3,0.25737059116363525
CAPN5,0.22539521753787994
CAPN6,0.5143325328826904
CAPN7,0.39467400312423706
CAPN8,0.2953728437423706
CAPN9,0.5236457586288452
CAPN10,0.26154518127441406
CAPN11,0.2627595365047455
CAPN12,0.3082524836063385
CAPN13,0.394668310880661
CAPN14,0.5094053745269775
CAPN15,0.22785253822803497
CAPNS1,0.1987532079219818
CAPNS2,0.30343151092529297
CAPRIN1,0.15121406316757202
CAPRIN2,0.1417800486087799
CAPSL,0.24215205013751984
CAPZA1,0.3680395781993866
CAPZA2,0.5196865200996399
CAPZA3,0.2983899414539337
CAPZB,0.1963512897491455
CARD6,0.5158662796020508
CARD8,0.5450156331062317
CARD8-AS1,0.43709444999694824
CARD9,0.20446287095546722
CARD10,0.5299781560897827
CARD11,0.23047976195812225
CARD14,0.38575223088264465
CARD16,0.530348002910614
CARD17,0.4776531755924225
CARD18,0.4483306109905243
CARD19,0.2599426805973053
CARHSP1,0.31883934140205383
CARM1,0.15955260396003723
CARMIL1,0.2553897798061371
CARMIL2,0.23477204144001007
CARMIL3,0.2764003872871399
CARMN,0.2837708592414856
CARNMT1,0.25486505031585693
CARNS1,0.2937570810317993
CARS1,0.48595908284187317
CARS2,0.1649857759475708
CARTPT,0.5114233493804932
CASC2,0.21342889964580536
CASC3,0.21183070540428162
CASC15,0.18925033509731293
CASD1,0.3502856194972992
CASK,0.19693602621555328
CASKIN1,0.5347237586975098
CASKIN2,0.47071149945259094
CASP1,0.3413921892642975
CASP2,0.178166463971138
CASP3,0.1798308938741684
CASP4,0.3067012429237366
CASP5,0.5321524739265442
CASP6,0.2595711350440979
CASP7,0.1672724485397339
CASP8,0.24067483842372894
CASP8AP2,0.20929580926895142
CASP9,0.2038990557193756
CASP10,0.2078956812620163
CASP12,0.22510387003421783
CASP14,0.5209540128707886
CASQ1,0.28314465284347534
CASQ2,0.34043624997138977
CASR,0.2056998610496521
CASS4,0.3558702766895294
CASTOR1,0.19947698712348938
CASTOR2,0.25427761673927307
CASTOR3,0.2949868142604828
CASZ1,0.1865098923444748
CAT,0.5203868746757507
CATIP,0.25405123829841614
CATR1,0.3083314001560211
CATSPER1,0.3000001013278961
CATSPER2,0.2550804018974304
CATSPER2P1,0.2624891996383667
CATSPER3,0.5278737545013428
CATSPER4,0.2799012362957001
CATSPERB,0.40087708830833435
CATSPERD,0.4634888172149658
CATSPERE,0.25860396027565
CATSPERG,0.43794259428977966
CATSPERZ,0.25397399067878723
CAV1,0.26246270537376404
CAV2,0.23802606761455536
CAV3,0.26093214750289917
CAVIN1,0.2547633945941925
CAVIN2,0.23196695744991302
CAVIN3,0.29127347469329834
CAVIN4,0.2715875208377838
CBARP,0.41111114621162415
CBFA2T2,0.32335108518600464
CBFA2T3,0.34535539150238037
CBFB,0.201619490981102
CBL,0.22312068939208984
CBLIF,0.2716063857078552
CBLL1,0.33929359912872314
CBLL2,0.3649042248725891
CBLN1,0.2529768943786621
CBLN2,0.2113032341003418
CBLN3,0.2109963446855545
CBLN4,0.21759146451950073
CBR1,0.5636747479438782
CBR3,0.514711320400238
CBR4,0.24223150312900543
CBS,0.20984983444213867
CBSL,0.283208966255188
CBWD1,0.2662350833415985
CBWD2,0.24752286076545715
CBWD3,0.23903091251850128
CBWD5,0.2553984820842743
CBWD6,0.2837708592414856
CBX1,0.18002524971961975
CBX2,0.1805957406759262
CBX3,0.1769329309463501
CBX3P2,0.262359082698822
CBX4,0.25647932291030884
CBX5,0.36928996443748474
CBX6,0.576156735420227
CBX7,0.21679800748825073
CBX8,0.25952136516571045
CBY1,0.4969272017478943
CBY2,0.5152048468589783
CBY3,0.4366152286529541
CC2D1A,0.2514766752719879
CC2D1B,0.35301631689071655
CC2D2A,0.28308984637260437
CC2D2B,0.37888532876968384
CCAR1,0.25645121932029724
CCAR2,0.15561413764953613
CCBE1,0.2623959481716156
CCDC3,0.30593541264533997
CCDC6,0.39472347497940063
CCDC7,0.4906046688556671
CCDC8,0.5491532683372498
CCDC9,0.4225231111049652
CCDC9B,0.2599426805973053
CCDC12,0.33308878540992737
CCDC13,0.31637048721313477
CCDC14,0.2661474943161011
CCDC15,0.23242446780204773
CCDC17,0.21537242829799652
CCDC18,0.36205825209617615
CCDC22,0.2662900388240814
CCDC24,0.2422170490026474
CCDC25,0.5302106738090515
CCDC26,0.23760730028152466
CCDC27,0.2482854574918747
CCDC28A,0.4260327219963074
CCDC28B,0.3205946683883667
CCDC30,0.28948071599006653
CCDC32,0.2599426805973053
CCDC33,0.31151193380355835
CCDC34,0.2267766296863556
CCDC38,0.4390544593334198
CCDC39,0.19454678893089294
CCDC40,0.18081611394882202
CCDC42,0.30632483959198
CCDC43,0.3456561267375946
CCDC47,0.4253512918949127
CCDC50,0.49609845876693726
CCDC51,0.2266736477613449
CCDC54,0.2488148957490921
CCDC57,0.49524882435798645
CCDC59,0.2352336198091507
CCDC60,0.25580811500549316
CCDC61,0.5032922029495239
CCDC62,0.5509242415428162
CCDC63,0.5236002802848816
CCDC65,0.5330567359924316
CCDC66,0.1700623482465744
CCDC68,0.4232722818851471
CCDC69,0.5630175471305847
CCDC70,0.2488148957490921
CCDC71,0.35950982570648193
CCDC71L,0.5055737495422363
CCDC73,0.37322431802749634
CCDC74A,0.28797447681427
CCDC74B,0.2488148957490921
CCDC77,0.1895410418510437
CCDC78,0.3045695722103119
CCDC80,0.5106719732284546
CCDC81,0.2434702217578888
CCDC82,0.23229411244392395
CCDC83,0.3162039816379547
CCDC85A,0.2693588435649872
CCDC85B,0.5572748780250549
CCDC85C,0.5205820798873901
CCDC86,0.43762144446372986
CCDC87,0.35452520847320557
CCDC88A,0.28975117206573486
CCDC88B,0.39044487476348877
CCDC88C,0.4398382008075714
CCDC89,0.2519053518772125
CCDC90B,0.1864105761051178
CCDC91,0.3057665228843689
CCDC92,0.15163560211658478
CCDC93,0.14125293493270874
CCDC96,0.5183966755867004
CCDC97,0.30167362093925476
CCDC102A,0.23305651545524597
CCDC102B,0.5355337858200073
CCDC103,0.3036046624183655
CCDC105,0.27694258093833923
CCDC106,0.20172643661499023
CCDC107,0.46270880103111267
CCDC110,0.513855516910553
CCDC112,0.3485172390937805
CCDC113,0.4873349666595459
CCDC115,0.3848720192909241
CCDC116,0.2423139065504074
CCDC117,0.22749961912631989
CCDC120,0.3014417290687561
CCDC121,0.26401376724243164
CCDC122,0.2746068239212036
CCDC124,0.4571182429790497
CCDC125,0.3256857693195343
CCDC126,0.2646145522594452
CCDC127,0.30356863141059875
CCDC134,0.19351431727409363
CCDC136,0.30828624963760376
CCDC137,0.20993714034557343
CCDC138,0.29242685437202454
CCDC140,0.2776517868041992
CCDC141,0.4698166251182556
CCDC142,0.4468534290790558
CCDC144A,0.3783867657184601
CCDC144B,0.2787129878997803
CCDC144CP,0.2597777843475342
CCDC144NL,0.27501532435417175
CCDC146,0.30618971586227417
CCDC148,0.21113350987434387
CCDC149,0.2513836622238159
CCDC150,0.22334861755371094
CCDC152,0.24222432076931
CCDC153,0.25266772508621216
CCDC154,0.27661991119384766
CCDC157,0.22673100233078003
CCDC158,0.235019251704216
CCDC159,0.20839880406856537
CCDC160,0.21753866970539093
CCDC162P,0.27595269680023193
CCDC163,0.24121898412704468
CCDC166,0.3607266843318939
CCDC167,0.47491317987442017
CCDC168,0.27123257517814636
CCDC169,0.22167471051216125
CCDC169-SOHLH2,0.24424996972084045
CCDC170,0.4274902641773224
CCDC171,0.5147098302841187
CCDC172,0.2509976923465729
CCDC174,0.2109726369380951
CCDC175,0.2699563801288605
CCDC177,0.2885255515575409
CCDC178,0.37074342370033264
CCDC179,0.26915037631988525
CCDC180,0.2115914225578308
CCDC181,0.1760634034872055
CCDC182,0.36757799983024597
CCDC183,0.23700280487537384
CCDC184,0.28456956148147583
CCDC185,0.298963725566864
CCDC186,0.28021007776260376
CCDC187,0.2883436381816864
CCDC188,0.27123257517814636
CCDC190,0.3815811276435852
CCDC191,0.19795773923397064
CCDC196,0.27123257517814636
CCDC197,0.2782268822193146
CCDC198,0.2902815043926239
CCER1,0.26254796981811523
CCER2,0.26975947618484497
CCHCR1,0.42652004957199097
CCIN,0.5278737545013428
CCK,0.5237376689910889
CCKAR,0.5260707139968872
CCKBR,0.32634490728378296
CCL1,0.4963476061820984
CCL2,0.5258724093437195
CCL3,0.5563207268714905
CCL3L1,0.4941291809082031
CCL3L3,0.5129773020744324
CCL4,0.49104854464530945
CCL4L1,0.3366584777832031
CCL4L2,0.2808924913406372
CCL5,0.5434752702713013
CCL7,0.5378540754318237
CCL8,0.5278737545013428
CCL11,0.5326775908470154
CCL13,0.5180464386940002
CCL14,0.5583575963973999
CCL15,0.5299520492553711
CCL16,0.544402003288269
CCL17,0.5132296085357666
CCL18,0.5326775908470154
CCL19,0.5378540754318237
CCL20,0.5398789644241333
CCL21,0.21933473646640778
CCL22,0.520115077495575
CCL23,0.5260707139968872
CCL24,0.5140596032142639
CCL25,0.506052553653717
CCL26,0.5308011174201965
CCL27,0.5140596032142639
CCL28,0.5164254903793335
CCM2,0.29707127809524536
CCM2L,0.21931838989257812
CCN2,0.5184114575386047
CCN3,0.40109214186668396
CCN4,0.4870825707912445
CCN5,0.520669162273407
CCN6,0.2398746907711029
CCNA1,0.2648853063583374
CCNA2,0.15734337270259857
CCNB1,0.31502583622932434
CCNB1IP1,0.27557533979415894
CCNB2,0.1483304798603058
CCNB3,0.1893191635608673
CCNC,0.20574155449867249
CCND1,0.1306689977645874
CCND2,0.27954599261283875
CCND3,0.3574378788471222
CCNDBP1,0.25443795323371887
CCNE1,0.28770002722740173
CCNE2,0.13326269388198853
CCNF,0.47911861538887024
CCNG1,0.35481011867523193
CCNG2,0.2764740586280823
CCNH,0.3141844868659973
CCNI,0.14748238027095795
CCNI2,0.20087549090385437
CCNJ,0.2968171238899231
CCNJL,0.23305898904800415
CCNK,0.20353145897388458
CCNL2,0.5097479224205017
CCNO,0.46687814593315125
CCNP,0.2659674882888794
CCNQ,0.22484354674816132
CCNQP1,0.2889678478240967
CCNT1,0.3270686864852905
CCNT2,0.15451614558696747
CCNY,0.21022553741931915
CCNYL1,0.3997431695461273
CCNYL2,0.2889678478240967
CCNYL3,0.2889678478240967
CCP110,0.31012222170829773
CCPG1,0.19831207394599915
CCR1,0.5172988772392273
CCR2,0.2802516520023346
CCR3,0.5518817901611328
CCR5,0.31681403517723083
CCR6,0.504305899143219
CCR7,0.23127232491970062
CCR8,0.3310355246067047
CCRL2,0.16156406700611115
CCS,0.2284756600856781
CCSAP,0.49385377764701843
CCSER1,0.21458402276039124
CCSER2,0.15231230854988098
CCT2,0.1374143362045288
CCT3,0.1560119241476059
CCT4,0.3422388434410095
CCT5,0.28619545698165894
CCT6A,0.5100175142288208
CCT6B,0.46287479996681213
CCT6P1,0.2210158258676529
CCT6P3,0.2665847837924957
CCT7,0.1307566612958908
CCT8,0.39541637897491455
CCT8L1P,0.2889678478240967
CCT8L2,0.2482854574918747
CCZ1,0.20113538205623627
CCZ1B,0.2640862762928009
CD1A,0.4255847930908203
CD1B,0.3188230097293854
CD1C,0.3044736683368683
CD1D,0.18245674669742584
CD1E,0.5033851265907288
CD2,0.27372196316719055
CD2AP,0.20794245600700378
CD2BP2,0.509291410446167
CD3D,0.2777414321899414
CD3E,0.2811163067817688
CD3G,0.29048001766204834
CD4,0.299370676279068
CD5,0.21822142601013184
CD5L,0.37995243072509766
CD6,0.39153727889060974
CD7,0.298118531703949
CD8A,0.15920819342136383
CD8B,0.317945271730423
CD8B2,0.283208966255188
CD9,0.1925976723432541
CD14,0.5464593172073364
CD19,0.2887159287929535
CD22,0.4040263593196869
CD24,0.16848956048488617
CD27,0.3867577910423279
CD33,0.3542921543121338
CD34,0.21352505683898926
CD36,0.3413921892642975
CD37,0.2302139848470688
CD38,0.425335168838501
CD40,0.5401092767715454
CD40LG,0.4255847930908203
CD44,0.22607283294200897
CD46,0.24799847602844238
CD47,0.17687514424324036
CD48,0.3867577910423279
CD52,0.4241454601287842
CD53,0.4483170807361603
CD55,0.17984077334403992
CD58,0.29759925603866577
CD59,0.1717829555273056
CD63,0.25679296255111694
CD68,0.5233339071273804
CD69,0.510627031326294
CD70,0.2111583799123764
CD72,0.2142753154039383
CD74,0.41426199674606323
CD79A,0.3907158374786377
CD79B,0.2760795056819916
CD80,0.2917855978012085
CD81,0.2620045244693756
CD82,0.22987090051174164
CD83,0.33321836590766907
CD84,0.26737600564956665
CD86,0.5700028538703918
CD93,0.2226749062538147
CD96,0.516112744808197
CD99,0.2903937101364136
CD99L2,0.16558121144771576
CD99P1,0.2696497440338135
CD101,0.30538538098335266
CD109,0.4852217137813568
CD151,0.20523636043071747
CD160,0.20837989449501038
CD163,0.5260707139968872
CD163L1,0.2693491280078888
CD164,0.5108906626701355
CD164L2,0.36600491404533386
CD177,0.3058271110057831
CD180,0.30502885580062866
CD200,0.30140283703804016
CD200R1,0.5386862754821777
CD200R1L,0.2650766670703888
CD207,0.22304169833660126
CD209,0.5209540128707886
CD226,0.4024105370044708
CD244,0.20721624791622162
CD247,0.359944224357605
CD248,0.39160436391830444
CD274,0.24345575273036957
CD276,0.21725204586982727
CD300A,0.22301577031612396
CD300C,0.31666985154151917
CD300E,0.283208966255188
CD300H,0.3083314001560211
CD300LB,0.5114233493804932
CD300LD,0.3188230097293854
CD300LD-AS1,0.3083314001560211
CD300LF,0.36967071890830994
CD300LG,0.42991504073143005
CD302,0.281983882188797
CD320,0.3781232237815857
CDA,0.5583575963973999
CDADC1,0.1808902472257614
CDAN1,0.1782609075307846
CDC5L,0.18675220012664795
CDC6,0.23477937281131744
CDC7,0.19177669286727905
CDC14A,0.27767494320869446
CDC14B,0.22759677469730377
CDC14C,0.30043140053749084
CDC16,0.20455539226531982
CDC20,0.23587363958358765
CDC20B,0.24789130687713623
CDC23,0.2536126673221588
CDC25A,0.366245299577713
CDC25B,0.23146775364875793
CDC25C,0.20456463098526
CDC26,0.3119008243083954
CDC27,0.2846677601337433
CDC34,0.16983231902122498
CDC37,0.1810113936662674
CDC37L1,0.45180484652519226
CDC40,0.5158662796020508
CDC42,0.254940927028656
CDC42BPA,0.5093105435371399
CDC42BPB,0.5209540128707886
CDC42BPG,0.21078866720199585
CDC42EP1,0.2234208881855011
CDC42EP2,0.30214405059814453
CDC42EP3,0.3853389322757721
CDC42EP4,0.1882891207933426
CDC42EP5,0.28112730383872986
CDC42SE1,0.36647799611091614
CDC42SE2,0.5042123198509216
CDC45,0.13628074526786804
CDC73,0.15323393046855927
CDC123,0.17184269428253174
CDCA2,0.358466237783432
CDCA3,0.14305613934993744
CDCA4,0.48166975378990173
CDCA5,0.15628522634506226
CDCA7,0.3206404745578766
CDCA7L,0.24070633947849274
CDCA8,0.30309563875198364
CDCP1,0.1766144335269928
CDCP2,0.2702096402645111
CDH2,0.19140377640724182
CDH4,0.32021114230155945
CDH5,0.4221190810203552
CDH6,0.20853157341480255
CDH8,0.2635893225669861
CDH9,0.21640969812870026
CDH10,0.2006273865699768
CDH11,0.3002926707267761
CDH12,0.5260707139968872
CDH13,0.33572810888290405
CDH15,0.1991497278213501
CDH16,0.37602314352989197
CDH17,0.5872516632080078
CDH18,0.20087626576423645
CDH19,0.3520444333553314
CDH22,0.24318449199199677
CDH23,0.2005317658185959
CDH24,0.31185129284858704
CDH26,0.25280582904815674
CDHR1,0.47320663928985596
CDHR2,0.2161850780248642
CDHR3,0.3520444333553314
CDHR4,0.2716063857078552
CDHR5,0.27458032965660095
CDIN1,0.2509976923465729
CDIP1,0.274461030960083
CDIPT,0.37505555152893066
CDK1,0.34061312675476074
CDK2,0.29586392641067505
CDK2AP1,0.5375790596008301
CDK2AP2,0.3389192521572113
CDK3,0.2008054107427597
CDK4,0.27785947918891907
CDK5,0.14335393905639648
CDK5R1,0.5210814476013184
CDK5R2,0.5216445922851562
CDK5RAP1,0.5421552062034607
CDK5RAP2,0.19140766561031342
CDK5RAP3,0.4959554374217987
CDK6,0.3159545660018921
CDK7,0.330827534198761
CDK8,0.15327036380767822
CDK9,0.2920997142791748
CDK10,0.2430505007505417
CDK11A,0.30971840023994446
CDK11B,0.2360261231660843
CDK12,0.3679877817630768
CDK13,0.16012310981750488
CDK14,0.2533687651157379
CDK15,0.22070074081420898
CDK16,0.2165949046611786
CDK17,0.511590838432312
CDK18,0.254480242729187
CDK19,0.378736674785614
CDK20,0.5725724101066589
CDKAL1,0.19362401962280273
CDKL1,0.246454119682312
CDKL2,0.1584906429052353
CDKL3,0.5278915166854858
CDKL4,0.2226620614528656
CDKL5,0.23522327840328217
CDKN1A,0.24607990682125092
CDKN1B,0.16538041830062866
CDKN1C,0.17257742583751678
CDKN2A,0.16318978369235992
CDKN2A-DT,0.2868745028972626
CDKN2AIP,0.2102968841791153
CDKN2AIPNL,0.30151695013046265
CDKN2B,0.19237743318080902
CDKN2B-AS1,0.18795408308506012
CDKN2C,0.350149542093277
CDKN2D,0.13632924854755402
CDKN3,0.19683821499347687
CDNF,0.4831938147544861
CDO1,0.21902339160442352
CDON,0.17016290128231049
CDPF1,0.21148473024368286
CDR1,0.4734201729297638
CDR2,0.1521650105714798
CDR2L,0.2165064960718155
CDRT1,0.28989216685295105
CDRT4,0.2808924913406372
CDRT7,0.3083314001560211
CDRT15,0.2866819202899933
CDRT15L2,0.2866819202899933
CDRT15P1,0.2889678478240967
CDRT15P2,0.2889678478240967
CDRT15P3,0.28394243121147156
CDS2,0.31782859563827515
CDSN,0.2532142400741577
CDT1,0.19298402965068817
CDV3,0.40796416997909546
CDX1,0.36249592900276184
CDX2,0.23274147510528564
CDX4,0.2387000173330307
CDY1,0.23399905860424042
CDY1B,0.28989216685295105
CDY2A,0.28989216685295105
CDY2B,0.27123257517814636
CDYL,0.39740750193595886
CDYL2,0.30744239687919617
CEACAM1,0.40556564927101135
CEACAM3,0.5246641039848328
CEACAM4,0.3815811276435852
CEACAM5,0.5260707139968872
CEACAM6,0.5583575963973999
CEACAM7,0.5326775908470154
CEACAM8,0.5326775908470154
CEACAM16,0.3038787543773651
CEACAM18,0.27557358145713806
CEACAM19,0.38810741901397705
CEACAM20,0.2889678478240967
CEACAM21,0.2541314363479614
CEACAM22P,0.27958232164382935
CEBPA,0.1901242434978485
CEBPB,0.37016916275024414
CEBPD,0.5294821262359619
CEBPE,0.23825235664844513
CEBPG,0.47947123646736145
CEBPZ,0.15597498416900635
CEBPZOS,0.27123257517814636
CECR2,0.4870825707912445
CECR3,0.2869012951850891
CECR7,0.2909594476222992
CECR9,0.2889678478240967
CEL,0.5444105863571167
CELA1,0.4980159103870392
CELA2A,0.2811345160007477
CELA2B,0.2659134864807129
CELA3A,0.5422921180725098
CELA3B,0.2831674814224243
CELF1,0.19685934484004974
CELF2,0.2210296243429184
CELF2-AS1,0.2889678478240967
CELF3,0.5186187624931335
CELF4,0.23463886976242065
CELF5,0.21476668119430542
CELF6,0.20030348002910614
CELP,0.5104329586029053
CELSR1,0.3210776448249817
CELSR2,0.14053109288215637
CELSR3,0.13899663090705872
CEMIP,0.5132885575294495
CEMIP2,0.25720593333244324
CEMP1,0.46993982791900635
CENATAC,0.2560771405696869
CEND1,0.2650507688522339
CENPA,0.23771244287490845
CENPB,0.2926245629787445
CENPBD1P,0.2825942039489746
CENPE,0.18283315002918243
CENPF,0.272310733795166
CENPH,0.27757591009140015
CENPI,0.25447991490364075
CENPJ,0.35225316882133484
CENPK,0.3457658588886261
CENPL,0.20954634249210358
CENPM,0.4991857707500458
CENPN,0.258654922246933
CENPO,0.23406775295734406
CENPP,0.4482881426811218
CENPQ,0.2192128300666809
CENPS,0.25649333000183105
CENPS-CORT,0.2694178819656372
CENPT,0.14987608790397644
CENPU,0.3932723104953766
CENPV,0.22796404361724854
CENPVL1,0.283208966255188
CENPVL2,0.3023507297039032
CENPVL3,0.27123257517814636
CENPW,0.1502116471529007
CENPX,0.3899956941604614
CEP19,0.27328070998191833
CEP20,0.5504332780838013
CEP41,0.13158342242240906
CEP43,0.32438722252845764
CEP44,0.4631847143173218
CEP55,0.15354545414447784
CEP57,0.5511102676391602
CEP57L1,0.5439944863319397
CEP63,0.57359778881073
CEP68,0.2654476761817932
CEP70,0.5054671764373779
CEP72,0.2154645323753357
CEP76,0.37680888175964355
CEP78,0.2606530785560608
CEP83,0.1593068391084671
CEP85,0.43257781863212585
CEP85L,0.21688781678676605
CEP89,0.11835943162441254
CEP95,0.41106167435646057
CEP97,0.33627739548683167
CEP104,0.4723277986049652
CEP112,0.2773134410381317
CEP120,0.40480953454971313
CEP126,0.5094237327575684
CEP128,0.305875301361084
CEP131,0.15296277403831482
CEP135,0.3484278917312622
CEP152,0.6645312309265137
CEP162,0.32963037490844727
CEP164,0.21786747872829437
CEP170,0.32962971925735474
CEP170B,0.2588302791118622
CEP170P1,0.33603382110595703
CEP192,0.293237566947937
CEP250,0.32062768936157227
CEP290,0.1670343279838562
CEP295,0.23465655744075775
CEP295NL,0.48817795515060425
CEP350,0.21748295426368713
CEPT1,0.3008995056152344
CERCAM,0.35867735743522644
CERK,0.19036956131458282
CERKL,0.22775399684906006
CERS1,0.31554046273231506
CERS2,0.2897818982601166
CERS3,0.21411900222301483
CERS4,0.16305048763751984
CERS5,0.28648844361305237
CERS6,0.2817387282848358
CERT1,0.3067469000816345
CES1,0.3394734263420105
CES1P1,0.5184661149978638
CES1P2,0.2889678478240967
CES3,0.5453848242759705
CES4A,0.5326775908470154
CES5A,0.37479016184806824
CES5AP1,0.2889678478240967
CETN1,0.21840202808380127
CETN2,0.22422219812870026
CETN3,0.377556711435318
CETN4P,0.23864009976387024
CETP,0.2211959809064865
CFAP20,0.18846286833286285
CFAP20DC,0.2599426805973053
CFAP36,0.23244772851467133
CFAP43,0.24474576115608215
CFAP44,0.23386447131633759
CFAP45,0.24023179709911346
CFAP46,0.3786837160587311
CFAP47,0.26756736636161804
CFAP52,0.4439302980899811
CFAP53,0.41129860281944275
CFAP54,0.283208966255188
CFAP57,0.4023488759994507
CFAP58,0.24528983235359192
CFAP61,0.5403538942337036
CFAP65,0.22997137904167175
CFAP69,0.27295923233032227
CFAP70,0.2858201563358307
CFAP73,0.286810040473938
CFAP74,0.27446115016937256
CFAP77,0.3164573311805725
CFAP91,0.4388657510280609
CFAP92,0.2554337680339813
CFAP95,0.3567144274711609
CFAP97,0.2254493534564972
CFAP97D1,0.2599426805973053
CFAP99,0.27123257517814636
CFAP100,0.25978973507881165
CFAP107,0.22493454813957214
CFAP119,0.26240235567092896
CFAP126,0.37888532876968384
CFAP141,0.2650766670703888
CFAP157,0.3815811276435852
CFAP161,0.37888532876968384
CFAP206,0.36757799983024597
CFAP210,0.22988367080688477
CFAP221,0.19288618862628937
CFAP251,0.4627615511417389
CFAP298,0.2650766670703888
CFAP298-TCP10L,0.28989216685295105
CFAP299,0.2509976923465729
CFAP300,0.2771613895893097
CFAP410,0.2869493365287781
CFAP418,0.26240524649620056
CFB,0.27924424409866333
CFC1,0.30799904465675354
CFC1B,0.283208966255188
CFD,0.5164254903793335
CFDP1,0.35396528244018555
CFH,0.2775375247001648
CFHR1,0.3444140553474426
CFHR2,0.34641510248184204
CFHR3,0.25647059082984924
CFHR4,0.3695797920227051
CFHR5,0.2839032709598541
CFI,0.20837989449501038
CFL1,0.2719767689704895
CFL1P1,0.28337910771369934
CFL2,0.4556869566440582
CFLAR,0.16004791855812073
CFLAR-AS1,0.46651387214660645
CFP,0.22663727402687073
CFTR,0.36601582169532776
CGA,0.2864362597465515
CGAS,0.2172686755657196
CGB1,0.47534170746803284
CGB2,0.47534170746803284
CGB3,0.26645171642303467
CGB5,0.3349395990371704
CGB7,0.3224637806415558
CGB8,0.2876400649547577
CGGBP1,0.489008367061615
CGN,0.166693776845932
CGNL1,0.2432868927717209
CGREF1,0.4474230706691742
CGRRF1,0.3107976019382477
CH25H,0.20710785686969757
CHAC1,0.4840291738510132
CHAC2,0.1619274914264679
CHAD,0.5354912281036377
CHADL,0.30825304985046387
CHAER1,0.3083314001560211
CHAF1A,0.3567688763141632
CHAF1B,0.23569679260253906
CHAMP1,0.23894168436527252
CHASERR,0.2889678478240967
CHAT,0.32689374685287476
CHCHD1,0.27155324816703796
CHCHD2,0.39419975876808167
CHCHD2P9,0.3083314001560211
CHCHD3,0.32109925150871277
CHCHD4,0.41927024722099304
CHCHD5,0.4225231111049652
CHCHD6,0.156527578830719
CHCHD7,0.3905353248119354
CHCHD10,0.2428818643093109
CHD1,0.36067962646484375
CHD1L,0.16063164174556732
CHD2,0.3172365128993988
CHD3,0.23418286442756653
CHD4,0.18335556983947754
CHD6,0.4948633015155792
CHD7,0.2897835671901703
CHD8,0.2505696415901184
CHD9,0.20214268565177917
CHDH,0.5010983943939209
CHEK1,0.3565475046634674
CHEK2,0.3346990942955017
CHEK2P2,0.2763962745666504
CHERP,0.17000167071819305
CHFR,0.17320097982883453
CHGA,0.30483943223953247
CHGB,0.16150175034999847
CHI3L1,0.5143325328826904
CHI3L2,0.5060229301452637
CHIA,0.5143325328826904
CHIC1,0.5762198567390442
CHIC2,0.22166582942008972
CHID1,0.2638298273086548
CHIT1,0.21933473646640778
CHKA,0.13291916251182556
CHKB,0.2184615284204483
CHKB-CPT1B,0.2939035892486572
CHM,0.16451849043369293
CHML,0.33535322546958923
CHMP1A,0.2175992727279663
CHMP1B,0.19755584001541138
CHMP2A,0.24633897840976715
