Symbols,Score
OR4C5,0.226
OR4C6,0.226
OR4D1,0.221
OR4D10,0.226
OR4D11,0.226
OR4D2,0.226
OR4D5,0.226
OR4D6,0.226
OR4D9,0.226
OR4E1,0.226
OR4E2,0.226
OR4F15,0.226
OR4F16,0.226
OR4F17,0.226
OR4F21,0.226
OR4F29,0.226
OR4F3,0.226
OR4F4,0.226
OR4F5,0.226
OR4F6,0.226
OR4K1,0.226
OR4K13,0.226
OR4K14,0.226
OR4K15,0.226
OR4K17,0.226
OR4K2,0.226
OR4K3,0.226
OR4K5,0.226
OR4L1,0.226
OR4M1,0.226
OR4M2,0.226
OR4M2B,0.226
OR4N2,0.226
OR4N4,0.226
OR4N4C,0.226
OR4N5,0.226
OR4P4,0.226
OR4Q2,0.226
OR4Q3,0.226
OR4S1,0.226
OR4S2,0.226
OR4X1,0.226
OR4X2,0.226
OR51A2,0.226
OR51A4,0.226
OR51A7,0.226
OR51B2,0.226
OR51B4,0.221
OR51B5,0.221
OR51B6,0.221
OR51D1,0.226
OR51E1,0.226
OR51E2,0.222
OR51F1,0.226
OR51F2,0.226
OR51G1,0.226
OR51G2,0.226
OR51H1,0.226
OR51I1,0.221
OR51I2,0.221
OR51J1,0.221
OR51L1,0.226
OR51M1,0.221
OR51Q1,0.226
OR51S1,0.226
OR51T1,0.226
OR51V1,0.221
OR52A1,0.243
OR52A5,0.221
OR52B2,0.226
OR52B4,0.222
OR52B6,0.226
OR52D1,0.221
OR52E1,0.226
OR52E2,0.226
OR52E4,0.226
OR52E5,0.226
OR52E6,0.226
OR52E8,0.226
OR52H1,0.226
OR52I1,0.226
OR52I2,0.226
OR52J3,0.226
OR52K1,0.226
OR52K2,0.226
OR52L1,0.226
OR52M1,0.226
OR52N1,0.226
OR52N2,0.226
OR52N4,0.226
OR52N5,0.226
OR52P1,0.226
OR52R1,0.226
OR52W1,0.226
OR56A1,0.225
OR56A3,0.226
OR56A4,0.225
OR56A5,0.225
OR56B1,0.226
OR56B4,0.226
OR5A1,0.269
OR5A2,0.269
OR5AC1,0.269
OR5AC2,0.269
OR5AK2,0.269
OR5AL1,0.269
OR5AN1,0.262
OR5AP2,0.269
OR5AR1,0.278
OR5AS1,0.269
OR5AU1,0.269
OR5B12,0.269
OR5B17,0.269
OR5B2,0.269
OR5B21,0.269
OR5B3,0.269
OR5C1,0.269
OR5D13,0.269
OR5D14,0.269
OR5D16,0.269
OR5D18,0.269
OR5F1,0.269
OR5G3,0.269
OR5H1,0.269
OR5H14,0.269
OR5H15,0.269
OR5H2,0.269
OR5H6,0.269
OR5H8,0.269
OR5I1,0.278
OR5J2,0.269
OR5K1,0.269
OR5K2,0.269
OR5K3,0.269
OR5K4,0.269
OR5L1,0.269
OR5L2,0.269
OR5M1,0.269
OR5M10,0.269
OR5M11,0.269
OR5M3,0.269
OR5M8,0.269
OR5M9,0.269
OR5P2,0.269
OR5P3,0.269
OR5T1,0.225
OR5T2,0.224
OR5T3,0.224
OR5V1,0.226
OR5W2,0.269
OR6A2,0.232
OR6B1,0.226
OR6B2,0.269
OR6B3,0.269
OR6C1,0.226
OR6C2,0.221
OR6C3,0.221
OR6C4,0.226
OR6C6,0.226
OR6C65,0.226
OR6C68,0.226
OR6C70,0.226
OR6C74,0.226
OR6C75,0.226
OR6C76,0.226
OR6F1,0.226
OR6J1,0.226
OR6K2,0.226
OR6K3,0.226
OR6K6,0.226
OR6M1,0.226
OR6N1,0.226
OR6N2,0.226
OR6P1,0.226
OR6Q1,0.226
OR6S1,0.226
OR6T1,0.224
OR6V1,0.226
OR6X1,0.226
OR6Y1,0.226
OR7A10,0.226
OR7A17,0.226
OR7A5,0.221
OR7C1,0.227
OR7C2,0.226
OR7D2,0.227
OR7D4,0.226
OR7E24,0.226
OR7G1,0.226
OR7G2,0.226
OR7G3,0.226
OR8A1,0.269
OR8B12,0.269
OR8B2,0.269
OR8B3,0.269
OR8B4,0.269
OR8B8,0.269
OR8D1,0.269
OR8D2,0.269
OR8D4,0.269
OR8G1,0.269
OR8G5,0.269
OR8H1,0.269
OR8H2,0.269
OR8H3,0.269
OR8I2,0.269
OR8J1,0.269
OR8J2,0.202
OR8J3,0.269
OR8K1,0.269
OR8K3,0.269
OR8K5,0.269
OR8S1,0.226
OR8U1,0.269
OR8U3,0.269
OR8U8,0.269
OR8U9,0.269
OR9A2,0.226
OR9A4,0.226
OR9G1,0.226
OR9G4,0.269
OR9G9,0.226
OR9I1,0.269
OR9K2,0.269
OR9Q1,0.269
OR9Q2,0.269
ORAI1,0.341
ORAI2,0.227
ORAI3,0.22
ORC1,0.589
ORC2,0.512
ORC3,0.489
ORC4,0.581
ORC5,0.563
ORC6,0.488
ORM1,0.275
ORM2,0.192
ORMDL1,0.26
ORMDL2,0.249
ORMDL3,0.373
OS9,0.407
OSBP,0.473
OSBP2,0.437
OSBPL10,0.399
OSBPL11,0.414
OSBPL1A,0.371
OSBPL2,0.393
OSBPL3,0.419
OSBPL5,0.34
OSBPL6,0.425
OSBPL7,0.415
OSBPL8,0.361
OSBPL9,0.357
OSCAR,0.285
OSCP1,0.119
OSGEP,0.454
OSGEPL1,0.316
OSGIN1,0.325
OSGIN2,0.254
OSM,0.253
OSMR,0.352
OSR1,0.304
OSR2,0.339
OST4,0.207
OSTC,0.335
OSTF1,0.36
OSTM1,0.28
OSTN,0.188
OTC,0.31
OTOA,0.224
OTOF,0.369
OTOG,0.197
OTOGL,0.117
OTOL1,0.208
OTOP1,0.164
OTOP2,0.168
OTOP3,0.218
OTOR,0.105
OTOS,0.08
OTP,0.306
OTUB1,0.432
OTUB2,0.421
OTUD1,0.144
OTUD3,0.445
OTUD4,0.421
OTUD5,0.33
OTUD6A,0.203
OTUD6B,0.309
OTUD7A,0.429
OTUD7B,0.42
OTULIN,0.387
OTX1,0.336
OTX2,0.353
OVCA2,0.286
OVCH1,0.19
OVCH2,0.19
OVGP1,0.344
OVOL1,0.311
OVOL2,0.302
OVOL3,0.255
OXA1L,0.378
OXCT1,0.341
OXCT2,0.28
OXER1,0.253
OXGR1,0.235
OXNAD1,0.212
OXR1,0.351
OXSM,0.294
OXSR1,0.521
OXT,0.197
OXTR,0.235
P2RX1,0.269
P2RX2,0.299
P2RX3,0.261
P2RX4,0.298
P2RX5,0.327
P2RX6,0.359
P2RX7,0.313
P2RY1,0.349
P2RY10,0.232
P2RY11,0.234
P2RY12,0.307
P2RY13,0.273
P2RY14,0.219
P2RY2,0.232
P2RY4,0.286
P2RY6,0.296
P2RY8,0.171
P3H1,0.39
P3H2,0.334
P3H3,0.309
P3H4,0.38
P4HA1,0.446
P4HA2,0.399
P4HA3,0.38
P4HB,0.417
P4HTM,0.321
PA2G4,0.42
PAAF1,0.297
PABIR1,0.225
PABPC1,0.387
PABPC1L,0.386
PABPC1L2A,0.328
PABPC1L2B,0.328
PABPC3,0.356
PABPC4,0.433
PABPC4L,0.334
PABPC5,0.345
PABPN1,0.413
PABPN1L,0.257
PACC1,0.139
PACRG,0.458
PACRGL,0.157
PACS1,0.385
PACS2,0.41
PACSIN1,0.483
PACSIN2,0.488
PACSIN3,0.492
PADI1,0.425
PADI2,0.399
PADI3,0.467
PADI4,0.483
PADI6,0.435
PAEP,0.285
PAF1,0.425
PAFAH1B1,0.468
PAFAH1B2,0.461
PAFAH1B3,0.421
PAFAH2,0.265
PAG1,0.337
PAGE1,0.157
PAGE2,0.157
PAGE3,0.157
PAGE4,0.205
PAGE5,0.157
PAGR1,0.416
PAH,0.283
PAICS,0.437
PAIP1,0.407
PAIP2,0.355
PAIP2B,0.356
PAK1,0.422
PAK1IP1,0.391
PAK2,0.512
PAK3,0.47
PAK4,0.488
PAK5,0.499
PAK6,0.561
PALB2,0.376
PALD1,0.443
PALLD,0.485
PALM,0.447
PALM3,0.443
PALMD,0.264
PALS1,0.378
PALS2,0.376
PAM,0.362
PAM16,0.331
PAMR1,0.117
PAN2,0.445
PAN3,0.534
PANK1,0.468
PANK2,0.436
PANK3,0.47
PANK4,0.403
PANO1,0.277
PANX1,0.347
PANX2,0.284
PANX3,0.228
PAOX,0.325
PAPLN,0.172
PAPOLA,0.444
PAPOLB,0.387
PAPOLG,0.44
PAPPA,0.217
PAPPA2,0.369
PAPSS1,0.459
PAPSS2,0.402
PAQR3,0.392
PAQR4,0.1
PAQR5,0.348
PAQR6,0.216
PAQR7,0.269
PAQR8,0.324
PAQR9,0.216
PARD3,0.421
PARD3B,0.431
PARD6A,0.521
PARD6B,0.473
PARD6G,0.496
PARG,0.461
PARK7,0.352
PARL,0.404
PARM1,0.356
PARN,0.398
PARP1,0.397
PARP10,0.501
PARP11,0.3
PARP12,0.262
PARP14,0.438
PARP15,0.401
PARP16,0.438
PARP2,0.463
PARP3,0.457
PARP4,0.463
PARP6,0.158
PARP8,0.142
PARP9,0.426
PARPBP,0.444
PARS2,0.343
PARVA,0.49
PARVB,0.51
PARVG,0.505
PASD1,0.33
PASK,0.547
PATE1,0.243
PATE2,0.045
PATE3,0.059
PATE4,0.21
PATJ,0.508
PATL1,0.478
PATL2,0.437
PATZ1,0.336
PAWR,0.415
PAX1,0.278
PAX2,0.325
PAX3,0.36
PAX4,0.297
PAX5,0.404
PAX6,0.371
PAX7,0.315
PAX8,0.301
PAX9,0.324
PAXBP1,0.385
PAXIP1,0.449
PAXX,0.435
PBDC1,0.205
PBK,0.533
PBLD,0.371
PBOV1,0.235
PBRM1,0.452
PBX1,0.399
PBX2,0.371
PBX3,0.279
PBX4,0.396
PBXIP1,0.465
PC,0.445
PCARE,0.215
PCBD1,0.414
PCBD2,0.348
PCBP1,0.433
PCBP2,0.395
PCBP3,0.325
PCBP4,0.308
PCCA,0.464
PCCB,0.466
PCDH1,0.371
PCDH10,0.184
PCDH11X,0.231
PCDH11Y,0.184
PCDH12,0.287
PCDH15,0.212
PCDH17,0.298
PCDH18,0.204
PCDH19,0.204
PCDH20,0.196
PCDH7,0.252
PCDH8,0.269
PCDH9,0.183
PCED1A,0.157
PCED1B,0.157
PCF11,0.355
PCGF1,0.429
PCGF2,0.444
PCGF3,0.441
PCGF5,0.503
PCGF6,0.405
PCID2,0.379
PCIF1,0.302
PCK1,0.279
PCK2,0.374
PCLAF,0.545
PCLO,0.374
PCM1,0.617
PCMT1,0.445
PCMTD1,0.308
PCMTD2,0.304
PCNA,0.43
PCNP,0.465
PCNT,0.69
PCNX1,0.057
PCNX2,0.214
PCNX3,0.057
PCNX4,0.204
PCOLCE,0.286
PCOLCE2,0.191
PCP2,0.207
PCP4,0.431
PCSK1,0.372
PCSK1N,0.31
PCSK2,0.402
PCSK4,0.372
PCSK5,0.372
PCSK6,0.393
PCSK7,0.276
PCSK9,0.403
PCTP,0.342
PCYOX1,0.25
PCYOX1L,0.233
PCYT1A,0.461
PCYT1B,0.334
PCYT2,0.253
PDAP1,0.355
PDC,0.308
PDCD1,0.325
PDCD10,0.399
PDCD11,0.474
PDCD1LG2,0.319
PDCD2,0.402
PDCD2L,0.306
PDCD4,0.364
PDCD5,0.391
PDCD6,0.424
PDCD6IP,0.469
PDCD7,0.251
PDCL,0.43
PDCL3,0.427
PDE10A,0.328
PDE11A,0.313
PDE12,0.285
PDE1A,0.364
PDE1B,0.341
PDE1C,0.365
PDE2A,0.388
PDE3A,0.339
PDE3B,0.365
PDE4A,0.454
PDE4B,0.411
PDE4C,0.377
PDE4D,0.414
PDE4DIP,0.529
PDE5A,0.363
PDE6A,0.262
PDE6B,0.26
PDE6C,0.28
PDE6D,0.426
PDE6G,0.339
PDE6H,0.239
PDE7A,0.316
PDE7B,0.316
PDE8A,0.326
PDE8B,0.313
PDE9A,0.423
PDF,0.379
PDGFA,0.39
PDGFB,0.376
PDGFC,0.424
PDGFD,0.304
PDGFRA,0.431
PDGFRB,0.403
PDGFRL,0.208
PDHA1,0.406
PDHA2,0.331
PDHB,0.385
PDHX,0.359
PDIA2,0.398
PDIA3,0.38
PDIA4,0.383
PDIA5,0.381
PDIA6,0.477
PDIK1L,0.603
PDILT,0.326
PDK1,0.539
PDK2,0.468
PDK3,0.531
PDK4,0.383
PDLIM1,0.319
PDLIM2,0.43
PDLIM3,0.454
PDLIM4,0.493
PDLIM5,0.46
PDLIM7,0.44
PDP1,0.401
PDP2,0.344
PDPK1,0.441
PDPN,0.407
PDPR,0.359
PDRG1,0.367
PDS5A,0.539
PDS5B,0.533
PDSS1,0.334
PDSS2,0.373
PDX1,0.346
PDXDC1,0.37
PDXK,0.441
PDXP,0.523
PDYN,0.28
PDZD11,0.365
PDZD2,0.269
PDZD4,0.271
PDZD7,0.357
PDZD8,0.37
PDZK1,0.337
PDZK1IP1,0.076
PDZRN3,0.415
PDZRN4,0.177
PEA15,0.433
PEAK1,0.573
PEAK3,0.22
PEAR1,0.222
PEBP1,0.404
PEBP4,0.295
PECAM1,0.332
PECR,0.371
PEDS1,0.206
PEF1,0.445
PEG10,0.448
PEG3,0.307
PELI1,0.43
PELI2,0.479
PELI3,0.482
PELO,0.41
PELP1,0.482
PEMT,0.289
PENK,0.282
PEPD,0.378
PER1,0.39
PER2,0.377
PER3,0.385
PERM1,0.263
PERP,0.308
PES1,0.494
PET100,0.291
PET117,0.252
PEX1,0.472
PEX10,0.412
PEX11A,0.405
PEX11B,0.421
PEX11G,0.377
PEX12,0.432
PEX13,0.392
PEX14,0.423
PEX16,0.402
PEX19,0.438
PEX2,0.372
PEX26,0.375
PEX3,0.459
PEX5,0.443
PEX5L,0.326
PEX6,0.455
PEX7,0.438
PF4,0.275
PF4V1,0.228
PFAS,0.368
PFDN1,0.245
PFDN2,0.486
PFDN4,0.483
PFDN5,0.398
PFDN6,0.398
PFKFB1,0.41
PFKFB2,0.446
PFKFB3,0.424
PFKFB4,0.38
PFKL,0.46
PFKM,0.494
PFKP,0.457
PFN1,0.446
PFN2,0.419
PFN3,0.483
PFN4,0.401
PGA3,0.281
PGA4,0.281
PGA5,0.281
PGAM1,0.362
PGAM2,0.318
PGAM4,0.184
PGAM5,0.382
PGAP1,0.28
PGAP2,0.34
PGAP3,0.264
PGAP4,0.057
PGAP6,0.343
PGBD1,0.285
PGBD3,0.259
PGBD5,0.271
PGC,0.162
PGD,0.325
PGF,0.309
PGGHG,0.279
PGGT1B,0.366
PGK1,0.43
PGK2,0.414
PGLS,0.359
PGLYRP1,0.218
PGLYRP2,0.182
PGLYRP3,0.196
PGLYRP4,0.199
PGM1,0.388
PGM2,0.345
PGM2L1,0.307
PGM3,0.322
PGM5,0.376
PGP,0.314
PGPEP1,0.284
PGPEP1L,0.107
PGR,0.417
PGRMC1,0.368
PGRMC2,0.345
PGS1,0.362
PHACTR1,0.39
PHACTR2,0.348
PHACTR3,0.333
PHACTR4,0.38
PHAF1,0.302
PHAX,0.463
PHB1,0.393
PHB2,0.432
PHC1,0.468
PHC2,0.457
PHC3,0.442
PHETA1,0.445
PHETA2,0.445
PHEX,0.362
PHF1,0.484
PHF10,0.401
PHF11,0.264
PHF12,0.379
PHF13,0.412
PHF14,0.353
PHF19,0.404
PHF2,0.459
PHF20,0.432
PHF20L1,0.355
PHF21A,0.394
PHF21B,0.073
PHF23,0.45
PHF24,0.143
PHF3,0.239
PHF5A,0.336
PHF6,0.482
PHF7,0.456
PHF8,0.46
PHGDH,0.357
PHIP,0.401
PHKA1,0.497
PHKA2,0.531
PHKB,0.528
PHKG1,0.542
PHKG2,0.57
PHLDA1,0.553
PHLDA2,0.254
PHLDA3,0.304
PHLDB1,0.231
PHLDB2,0.475
PHLDB3,0.128
PHLPP1,0.449
PHLPP2,0.478
PHOSPHO1,0.3
PHOSPHO2,0.232
PHOX2A,0.313
PHOX2B,0.338
PHPT1,0.404
PHRF1,0.261
PHTF1,0.31
PHTF2,0.269
PHYH,0.399
PHYHD1,0.212
PHYHIPL,0.199
PHYKPL,0.389
PI15,0.169
PI16,0.107
PI3,0.324
PI4K2A,0.464
PI4K2B,0.455
PI4KA,0.479
PI4KB,0.507
PIANP,0.212
PIAS1,0.446
PIAS2,0.433
PIAS3,0.423
PIAS4,0.417
PIBF1,0.484
PICALM,0.381
PICK1,0.504
PID1,0.318
PIDD1,0.394
PIERCE1,0.348
PIEZO1,0.281
PIEZO2,0.18
PIF1,0.377
PIGA,0.362
PIGB,0.286
PIGBOS1,0.059
PIGC,0.285
PIGF,0.263
PIGG,0.311
PIGH,0.352
PIGK,0.372
PIGL,0.249
PIGM,0.251
PIGN,0.346
PIGO,0.26
PIGP,0.258
PIGQ,0.259
PIGR,0.208
PIGS,0.369
PIGT,0.421
PIGU,0.332
PIGV,0.273
PIGW,0.263
PIGX,0.216
PIGY,0.284
PIGZ,0.286
PIH1D1,0.433
PIH1D2,0.384
PIK3AP1,0.387
PIK3C2A,0.404
PIK3C2B,0.494
PIK3C2G,0.418
PIK3C3,0.493
PIK3CA,0.384
PIK3CB,0.43
PIK3CD,0.382
PIK3CG,0.398
PIK3IP1,0.315
PIK3R1,0.373
PIK3R2,0.35
PIK3R3,0.381
PIK3R4,0.518
PIK3R5,0.424
PIK3R6,0.379
PIKFYVE,0.452
PILRA,0.34
PILRB,0.361
PIM1,0.579
PIM2,0.499
PIM3,0.601
PIMREG,0.463
PIN1,0.45
PIN4,0.495
PINK1,0.401
PINLYP,0.112
PINX1,0.437
PIP,0.349
PIP4K2A,0.485
PIP4K2B,0.538
PIP4K2C,0.476
PIP4P1,0.282
PIP4P2,0.209
PIP5K1A,0.497
PIP5K1B,0.471
PIP5K1C,0.462
PIP5KL1,0.391
PIPOX,0.394
PIR,0.433
PIRT,0.283
PISD,0.283
PITHD1,0.183
PITPNA,0.321
PITPNB,0.333
PITPNC1,0.443
PITPNM1,0.484
PITPNM2,0.344
PITPNM3,0.372
PITRM1,0.32
PITX1,0.417
PITX2,0.384
PITX3,0.287
PIWIL1,0.429
PIWIL2,0.381
PIWIL3,0.369
PIWIL4,0.366
PJA1,0.415
PJA2,0.439
PJVK,0.113
PKD1,0.401
PKD1L1,0.277
PKD1L2,0.184
PKD1L3,0.277
PKD2,0.372
PKD2L1,0.336
PKD2L2,0.177
PKDCC,0.416
PKDREJ,0.163
PKHD1,0.498
PKHD1L1,0.266
PKIA,0.458
PKIB,0.293
PKIG,0.311
PKLR,0.325
PKM,0.427
PKMYT1,0.654
PKN1,0.534
PKN2,0.617
PKN3,0.595
PKNOX1,0.36
PKNOX2,0.411
PKP1,0.445
PKP2,0.4
PKP3,0.44
PKP4,0.478
PLA1A,0.217
PLA2G10,0.22
PLA2G12A,0.294
PLA2G12B,0.181
PLA2G15,0.329
PLA2G1B,0.303
PLA2G2A,0.322
PLA2G2C,0.194
PLA2G2D,0.24
PLA2G2E,0.229
PLA2G2F,0.314
PLA2G3,0.396
PLA2G4A,0.378
PLA2G4B,0.323
PLA2G4C,0.369
PLA2G4D,0.326
PLA2G4E,0.329
PLA2G4F,0.321
PLA2G5,0.316
PLA2G6,0.342
PLA2G7,0.291
PLA2R1,0.287
PLAA,0.355
PLAAT1,0.303
PLAAT2,0.305
PLAAT3,0.403
PLAAT4,0.399
PLAAT5,0.109
PLAC1,0.226
PLAC8,0.255
PLAC9,0.206
PLAG1,0.305
PLAGL1,0.371
PLAGL2,0.305
PLAT,0.377
PLAU,0.31
PLAUR,0.368
PLB1,0.259
PLBD1,0.296
PLBD2,0.231
PLCB1,0.39
PLCB2,0.291
PLCB3,0.405
PLCB4,0.382
PLCD1,0.45
PLCD3,0.41
PLCD4,0.369
PLCE1,0.399
PLCG1,0.352
PLCG2,0.326
PLCH1,0.369
PLCH2,0.338
PLCL1,0.332
PLCL2,0.342
PLCXD1,0.262
PLCXD2,0.283
PLCXD3,0.297
PLCZ1,0.4
PLD1,0.387
PLD2,0.394
PLD3,0.308
PLD4,0.313
PLD5,0.124
PLD6,0.381
PLEC,0.484
PLEK,0.405
PLEK2,0.427
PLEKHA1,0.425
PLEKHA2,0.433
PLEKHA3,0.343
PLEKHA4,0.321
PLEKHA5,0.412
PLEKHA7,0.432
PLEKHA8,0.346
PLEKHB1,0.4
PLEKHB2,0.335
PLEKHF1,0.403
PLEKHF2,0.346
PLEKHG1,0.298
PLEKHG2,0.335
PLEKHG3,0.1
PLEKHG4,0.195
PLEKHG4B,0.2
PLEKHG5,0.368
PLEKHG6,0.461
PLEKHG7,0.1
PLEKHH1,0.243
PLEKHH2,0.519
PLEKHH3,0.309
PLEKHJ1,0.327
PLEKHM1,0.37
PLEKHM2,0.379
PLEKHM3,0.378
PLEKHN1,0.42
PLEKHO1,0.431
PLEKHO2,0.178
PLEKHS1,0.157
PLET1,0.274
PLG,0.379
PLGLB1,0.059
PLGLB2,0.059
PLGRKT,0.266
PLIN1,0.406
PLIN2,0.34
PLIN3,0.469
PLIN4,0.345
PLIN5,0.412
PLK1,0.618
PLK2,0.549
PLK3,0.552
PLK4,1.0
PLK5,0.531
PLLP,0.3
PLN,0.294
PLOD1,0.354
PLOD2,0.341
PLOD3,0.395
PLP1,0.347
PLP2,0.368
PLPBP,0.303
PLPP1,0.281
PLPP2,0.359
PLPP3,0.358
PLPP4,0.348
PLPP5,0.319
PLPP6,0.239
PLPP7,0.236
PLPPR1,0.307
PLPPR2,0.202
PLPPR3,0.202
PLPPR4,0.264
PLPPR5,0.269
PLRG1,0.459
PLS1,0.397
PLS3,0.478
PLSCR1,0.414
PLSCR2,0.302
PLSCR3,0.38
PLSCR4,0.351
PLSCR5,0.208
PLTP,0.21
PLVAP,0.413
PLXDC1,0.36
PLXDC2,0.204
PLXNA1,0.255
PLXNA2,0.355
PLXNA3,0.364
PLXNA4,0.241
PLXNB1,0.323
PLXNB2,0.322
PLXNB3,0.326
PLXNC1,0.327
PLXND1,0.325
PM20D1,0.232
PM20D2,0.285
PMAIP1,0.336
PMCH,0.319
PMEL,0.431
PMEPA1,0.412
PMF1,0.482
PMFBP1,0.309
PMIS2,0.057
PML,0.387
PMM1,0.363
PMM2,0.406
PMP2,0.405
PMP22,0.365
PMPCA,0.331
PMPCB,0.311
PMS1,0.398
PMS2,0.5
PMVK,0.37
PNCK,0.541
PNISR,0.302
PNKD,0.357
PNKP,0.433
PNLDC1,0.324
PNLIP,0.17
PNLIPRP1,0.164
PNLIPRP2,0.171
PNLIPRP3,0.12
PNMA1,0.424
PNMA2,0.394
PNMA3,0.325
PNMA5,0.242
PNMA6A,0.157
PNMT,0.296
PNN,0.397
PNO1,0.383
PNOC,0.29
PNP,0.373
PNPLA1,0.318
PNPLA2,0.435
PNPLA3,0.362
PNPLA4,0.302
PNPLA5,0.353
PNPLA6,0.276
PNPLA7,0.271
PNPLA8,0.351
PNPO,0.431
PNPT1,0.374
PNRC1,0.324
PNRC2,0.448
POC1A,0.583
POC1B,0.525
POC5,0.579
PODN,0.287
PODNL1,0.037
PODXL,0.444
PODXL2,0.367
POF1B,0.329
POFUT1,0.332
POFUT2,0.308
POGK,0.383
POGLUT1,0.302
POGLUT2,0.262
POGLUT3,0.314
POGZ,0.478
POLA1,0.488
POLA2,0.453
POLB,0.394
POLD1,0.416
POLD2,0.399
POLD3,0.419
POLD4,0.467
POLDIP2,0.45
POLDIP3,0.447
POLE,0.475
POLE2,0.47
POLE3,0.445
POLE4,0.491
POLG,0.37
POLG2,0.483
POLH,0.413
POLI,0.412
POLK,0.361
POLL,0.33
POLM,0.407
POLN,0.432
POLQ,0.472
POLR1A,0.369
POLR1B,0.487
POLR1C,0.437
POLR1D,0.376
POLR1E,0.411
POLR1F,0.276
POLR1G,0.468
POLR1H,0.324
POLR2A,0.39
POLR2B,0.394
POLR2C,0.453
POLR2D,0.409
POLR2E,0.392
POLR2F,0.375
POLR2G,0.363
POLR2H,0.352
POLR2I,0.355
POLR2J,0.394
POLR2J2,0.305
POLR2J3,0.305
POLR2K,0.355
POLR2L,0.393
POLR2M,0.297
POLR3A,0.36
POLR3B,0.339
POLR3C,0.38
POLR3D,0.378
POLR3E,0.331
POLR3F,0.38
POLR3G,0.408
POLR3GL,0.456
POLR3H,0.416
POLR3K,0.379
POLRMT,0.424
POM121,0.365
POM121C,0.344
POM121L12,0.223
POM121L2,0.223
POMC,0.35
POMGNT1,0.369
POMGNT2,0.407
POMK,0.43
POMP,0.472
POMT1,0.373
POMT2,0.293
POMZP3,0.352
PON1,0.277
PON2,0.375
PON3,0.297
POP1,0.371
POP4,0.361
POP5,0.34
POP7,0.393
POPDC2,0.313
POPDC3,0.316
POR,0.35
PORCN,0.379
POSTN,0.286
POT1,0.384
POTED,0.142
POTEE,0.171
POTEF,0.175
POTEI,0.154
POTEJ,0.084
POU1F1,0.357
POU2AF1,0.309
POU2AF3,0.199
POU2F1,0.386
POU2F2,0.387
POU2F3,0.332
POU3F1,0.336
POU3F2,0.366
POU3F3,0.293
POU3F4,0.341
POU4F1,0.33
POU4F2,0.327
POU4F3,0.305
POU5F1,0.4
POU5F1B,0.343
POU5F2,0.271
POU6F1,0.33
POU6F2,0.292
PP2D1,0.353
PPA1,0.347
PPA2,0.333
PPAN,0.36
PPARA,0.323
PPARD,0.301
PPARG,0.329
PPARGC1A,0.283
PPARGC1B,0.343
PPAT,0.348
PPBP,0.279
PPCDC,0.394
PPCS,0.26
PPDPF,0.125
PPDPFL,0.125
PPEF1,0.374
PPEF2,0.406
PPFIA1,0.393
PPFIA2,0.395
PPFIA3,0.359
PPFIA4,0.342
PPFIBP1,0.339
PPFIBP2,0.377
PPHLN1,0.505
PPIA,0.365
PPIAL4A,0.3
PPIAL4C,0.271
PPIAL4D,0.271
PPIAL4E,0.271
PPIAL4F,0.271
PPIAL4G,0.271
PPIAL4H,0.271
PPIB,0.422
PPIC,0.438
PPID,0.487
PPIE,0.454
PPIF,0.351
PPIG,0.483
PPIH,0.488
PPIL1,0.462
PPIL2,0.483
PPIL3,0.398
PPIL4,0.415
PPIL6,0.262
PPIP5K1,0.457
PPIP5K2,0.41
PPL,0.488
PPM1A,0.43
PPM1B,0.458
PPM1D,0.523
PPM1E,0.466
PPM1F,0.38
PPM1G,0.506
PPM1H,0.362
PPM1J,0.148
PPM1K,0.412
PPM1L,0.339
PPM1M,0.32
PPM1N,0.377
PPME1,0.481
PPOX,0.301
PPP1CA,0.447
PPP1CB,0.493
PPP1CC,0.517
PPP1R10,0.42
PPP1R11,0.411
PPP1R12A,0.546
PPP1R12B,0.475
PPP1R12C,0.452
PPP1R13B,0.489
PPP1R13L,0.416
PPP1R14A,0.27
PPP1R14B,0.254
PPP1R14C,0.267
PPP1R14D,0.267
PPP1R15A,0.415
PPP1R15B,0.402
PPP1R16A,0.327
PPP1R16B,0.434
PPP1R17,0.282
PPP1R18,0.442
PPP1R1A,0.376
PPP1R1B,0.357
PPP1R1C,0.315
PPP1R2,0.248
PPP1R21,0.075
PPP1R26,0.376
PPP1R27,0.216
PPP1R2B,0.236
PPP1R2C,0.181
PPP1R35,0.153
PPP1R36,0.153
PPP1R37,0.195
PPP1R3A,0.107
PPP1R3B,0.438
PPP1R3C,0.416
PPP1R3D,0.407
PPP1R3E,0.299
PPP1R3F,0.203
PPP1R3G,0.289
PPP1R42,0.483
PPP1R7,0.443
PPP1R8,0.397
PPP1R9A,0.427
PPP1R9B,0.449
PPP2CA,0.457
PPP2CB,0.489
PPP2R1A,0.509
PPP2R1B,0.403
PPP2R2A,0.519
PPP2R2B,0.519
PPP2R2C,0.462
PPP2R2D,0.472
PPP2R3A,0.383
PPP2R3B,0.465
PPP2R3C,0.499
PPP2R5A,0.51
PPP2R5B,0.43
PPP2R5C,0.487
PPP2R5D,0.48
PPP2R5E,0.48
PPP3CA,0.385
PPP3CB,0.413
PPP3CC,0.46
PPP3R1,0.475
PPP3R2,0.167
PPP4C,0.536
PPP4R1,0.424
PPP4R2,0.509
PPP4R3A,0.331
PPP4R3B,0.415
PPP4R4,0.419
